date,county,sum_sale_dollars,sum_sale_liters
2013-06-03T00:00:00.000,Mitchell,5493.32,433.48
2019-11-23T00:00:00.000,BUENA VIST,3164.98,249.57
2015-06-29T00:00:00.000,Sioux,23500.14,1730.97
2018-11-09T00:00:00.000,MONTGOMERY,19337.64,1232.17
2020-02-12T00:00:00.000,HANCOCK,6518.03,545.90
2016-10-06T00:00:00.000,JASPER,31584.28,2424.53
2018-10-15T00:00:00.000,IOWA,11542.41,906.37
2017-11-28T00:00:00.000,Plymouth,13729.22,992.75
2015-03-17T00:00:00.000,Dubuque,197144.83,13500.03
2017-12-15T00:00:00.000,RINGGOLD,4732.43,295.75
2018-02-07T00:00:00.000,HUMBOLDT,10575.95,862.15
2014-08-26T00:00:00.000,Bremer,40312.98,3283.53
2013-05-01T00:00:00.000,Mahaska,18269.28,1434.06
2015-06-26T00:00:00.000,Shelby,16470.21,1200.10
2014-05-07T00:00:00.000,Davis,1926.52,204.25
2015-11-12T00:00:00.000,Boone,5993.28,476.70
2017-08-01T00:00:00.000,CHEROKEE,16865.86,1170.10
2014-10-07T00:00:00.000,Johnson,1646.04,116.05
2016-06-28T00:00:00.000,Osceola,8120.27,605.87
2016-04-06T00:00:00.000,Calhoun,7193.68,655.86
2018-08-21T00:00:00.000,BUENA VIST,32705.58,1941.09
2014-07-16T00:00:00.000,Kossuth,48103.80,3833.84
2013-01-16T00:00:00.000,Osceola,2318.56,209.37
2013-12-02T00:00:00.000,Worth,5461.87,438.69
2015-10-12T00:00:00.000,Black Hawk,132667.31,9064.20
2014-07-08T00:00:00.000,Dallas,29228.50,2004.17
2015-03-17T00:00:00.000,Howard,12713.27,1029.75
2018-10-01T00:00:00.000,Des Moines,3276.12,240.30
2012-07-05T00:00:00.000,Linn,93574.45,7767.27
2015-04-08T00:00:00.000,Kossuth,37969.60,2628.13
2012-09-24T00:00:00.000,Carroll,1080.00,78.75
2012-11-07T00:00:00.000,Osceola,2794.25,274.85
2015-11-10T00:00:00.000,Pocahontas,5782.95,480.71
2015-03-10T00:00:00.000,Page,24097.49,1630.76
2017-05-30T00:00:00.000,POLK,196178.60,13070.85
2013-05-06T00:00:00.000,Union,16844.71,1418.00
2015-06-25T00:00:00.000,Mahaska,1034.61,59.16
2016-11-03T00:00:00.000,,56291.96,3696.17
2019-12-20T00:00:00.000,Madison,3286.46,142.95
2018-06-01T00:00:00.000,MONTGOMERY,13171.46,1007.14
2014-04-22T00:00:00.000,Webster,50575.91,3213.65
2019-10-25T00:00:00.000,Iowa,15557.10,943.35
2017-03-06T00:00:00.000,JOHNSON,164049.80,9695.63
2012-07-31T00:00:00.000,Bremer,44232.42,3155.34
2012-09-05T00:00:00.000,Grundy,1513.40,139.14
2017-11-09T00:00:00.000,POWESHIEK,17635.89,1178.41
2016-02-22T00:00:00.000,Des Moines,65439.66,4228.02
2017-12-27T00:00:00.000,MAHASKA,20479.95,1351.10
2013-05-02T00:00:00.000,Story,30390.68,2242.79
2017-08-07T00:00:00.000,JONES,15401.08,1096.46
2015-12-15T00:00:00.000,Adams,2234.63,145.75
2016-09-16T00:00:00.000,Boone,3212.46,221.13
2018-01-11T00:00:00.000,Boone,1623.97,144.75
2015-01-26T00:00:00.000,Butler,2211.69,215.25
2019-05-20T00:00:00.000,Linn,2040.18,159.85
2019-03-14T00:00:00.000,CRAWFORD,36193.06,2019.10
2016-04-21T00:00:00.000,Poweshiek,24995.12,2278.00
2017-04-17T00:00:00.000,DALLAS,7291.20,540.00
2015-07-06T00:00:00.000,Franklin,11694.57,981.67
2015-03-02T00:00:00.000,Hardin,14846.78,1056.60
2020-01-17T00:00:00.000,HUMBOLDT,11747.11,782.72
2018-08-01T00:00:00.000,HUMBOLDT,11297.84,809.40
2013-12-28T00:00:00.000,Page,23696.17,1632.09
2018-11-13T00:00:00.000,WARREN,70821.84,4078.21
2019-01-17T00:00:00.000,IOWA,2616.08,193.50
2017-10-17T00:00:00.000,Plymouth,52577.45,2617.06
2017-04-05T00:00:00.000,PALO ALTO,9530.74,739.31
2019-11-11T00:00:00.000,CHEROKEE,20895.96,1205.49
2015-07-07T00:00:00.000,Benton,22468.90,2036.35
2018-10-16T00:00:00.000,LYON,14240.16,1042.01
2015-06-02T00:00:00.000,Webster,49616.60,3603.75
2017-03-08T00:00:00.000,Dickinson,1950.56,85.00
2014-12-09T00:00:00.000,Kossuth,7938.90,829.10
2018-09-11T00:00:00.000,SAC,12441.08,986.84
2013-05-29T00:00:00.000,Emmet,13722.97,1647.75
2016-05-10T00:00:00.000,Johnson,674.40,53.55
2017-03-22T00:00:00.000,IOWA,5157.21,462.74
2012-12-03T00:00:00.000,Woodbury,89746.88,6488.30
2018-04-18T00:00:00.000,POTTAWATTA,0.00,1.50
2020-02-24T00:00:00.000,BUTLER,6147.00,529.25
2015-05-12T00:00:00.000,Story,25083.96,1915.97
2012-05-15T00:00:00.000,Clinton,58427.11,4740.86
2017-04-13T00:00:00.000,DES MOINES,5.58,0.75
2016-08-12T00:00:00.000,Allamakee,15481.72,1275.07
2016-06-06T00:00:00.000,Washington,43067.10,3099.68
2015-11-19T00:00:00.000,Scott,91681.77,5968.59
2018-10-31T00:00:00.000,LINN,194789.19,9530.73
2019-11-08T00:00:00.000,Henry,11882.94,762.80
2013-02-20T00:00:00.000,Davis,1569.76,128.50
2016-01-26T00:00:00.000,Bremer,23967.75,1838.27
2016-01-04T00:00:00.000,Carroll,633.36,18.00
2016-11-21T00:00:00.000,POWESHIEK,4339.78,291.50
2018-04-03T00:00:00.000,,2008.29,171.15
2017-09-06T00:00:00.000,SHELBY,1386.00,45.75
2015-11-21T00:00:00.000,Wright,1015.80,75.75
2019-07-17T00:00:00.000,DICKINSON,156606.27,10359.03
2013-12-23T00:00:00.000,Clarke,1492.25,110.25
2012-12-10T00:00:00.000,Union,13296.42,1040.10
2012-02-01T00:00:00.000,Harrison,9138.31,756.29
2012-04-04T00:00:00.000,Warren,3174.33,204.44
2017-10-06T00:00:00.000,PAGE,29787.87,1710.50
2016-06-08T00:00:00.000,Scott,191506.54,13334.34
2015-11-04T00:00:00.000,Winnebago,11934.07,989.52
2018-02-20T00:00:00.000,WARREN,27878.58,1780.49
2013-03-20T00:00:00.000,Black Hawk,32223.18,2519.27
2015-11-19T00:00:00.000,Jasper,2782.62,258.62
2017-04-26T00:00:00.000,Iowa,2637.18,204.62
2013-04-03T00:00:00.000,Ida,6469.78,457.21
2017-06-16T00:00:00.000,POLK,125094.01,8368.07
2019-01-09T00:00:00.000,POCAHONTAS,3852.15,306.15
2013-01-16T00:00:00.000,Crawford,11478.13,929.68
2014-10-20T00:00:00.000,Buchanan,15135.53,1083.60
2015-08-18T00:00:00.000,Hamilton,11809.24,1131.35
2014-07-21T00:00:00.000,Butler,2301.24,196.50
2016-03-23T00:00:00.000,Wapello,41630.27,2874.63
2014-02-03T00:00:00.000,Iowa,5691.94,503.25
2012-04-11T00:00:00.000,Poweshiek,4390.07,307.75
2012-08-23T00:00:00.000,Boone,3665.52,226.50
2014-02-05T00:00:00.000,Monona,10557.90,819.58
2019-06-04T00:00:00.000,DALLAS,45731.04,1809.77
2012-05-25T00:00:00.000,Floyd,14652.85,1340.85
2013-09-04T00:00:00.000,Mitchell,7689.70,590.08
2012-03-28T00:00:00.000,Louisa,2007.03,195.24
2019-04-13T00:00:00.000,Polk,1822.95,114.15
2012-11-07T00:00:00.000,Crawford,18280.72,1268.52
2018-11-28T00:00:00.000,CLAY,47433.01,3229.78
2019-02-07T00:00:00.000,IOWA,4483.93,348.92
2014-11-13T00:00:00.000,Warren,10975.05,846.01
2016-06-08T00:00:00.000,Jasper,1725.84,157.95
2013-10-31T00:00:00.000,Warren,20481.63,1764.91
2013-05-20T00:00:00.000,Madison,16985.35,1611.25
2018-07-10T00:00:00.000,OBRIEN,18457.71,1451.28
2017-11-30T00:00:00.000,Polk,30710.64,2165.77
2015-06-02T00:00:00.000,Osceola,6252.12,483.11
2018-08-13T00:00:00.000,HENRY,24263.68,1697.63
2017-10-09T00:00:00.000,KEOKUK,2036.18,195.12
2017-07-18T00:00:00.000,BUENA VIST,33600.28,1992.55
2015-03-17T00:00:00.000,Story,14787.11,1122.74
2018-01-29T00:00:00.000,MUSCATINE,57353.27,3925.34
2018-08-31T00:00:00.000,MITCHELL,4692.80,427.75
2015-12-01T00:00:00.000,Mitchell,13515.18,1158.14
2012-05-09T00:00:00.000,Sac,11733.89,980.05
2015-05-06T00:00:00.000,Johnson,288838.89,19365.18
2015-09-01T00:00:00.000,Marshall,40966.29,2946.54
2017-02-20T00:00:00.000,Butler,1078.83,99.25
2013-07-15T00:00:00.000,Jefferson,11096.55,865.30
2016-07-25T00:00:00.000,Mitchell,10800.86,922.79
2018-08-30T00:00:00.000,WARREN,1436.64,36.00
2019-01-30T00:00:00.000,DAVIS,1774.60,142.50
2013-07-03T00:00:00.000,Wapello,48103.20,3521.90
2017-10-09T00:00:00.000,Polk,10372.75,609.16
2019-11-04T00:00:00.000,BUTLER,3047.22,270.85
2012-12-20T00:00:00.000,Iowa,16796.03,1224.00
2013-03-11T00:00:00.000,Clay,12716.53,955.59
2014-06-05T00:00:00.000,Greene,2809.89,258.00
2012-03-20T00:00:00.000,Pottawattamie,158795.29,11118.76
2017-09-18T00:00:00.000,Henry,13509.24,1050.00
2018-08-24T00:00:00.000,CASS,1456.10,70.99
2012-08-22T00:00:00.000,Muscatine,2570.93,198.38
2016-09-08T00:00:00.000,JOHNSON,21813.35,1621.33
2019-08-12T00:00:00.000,MITCHELL,10547.73,810.47
2017-08-30T00:00:00.000,JASPER,1176.17,100.24
2018-10-01T00:00:00.000,CHICKASAW,5719.38,385.50
2017-10-20T00:00:00.000,BREMER,5238.96,479.24
2015-11-05T00:00:00.000,Decatur,5049.94,284.84
2013-10-04T00:00:00.000,Cerro Gordo,279465.88,21152.25
2013-10-15T00:00:00.000,Madison,24662.18,2153.20
2014-08-29T00:00:00.000,Harrison,7208.20,621.18
2014-09-09T00:00:00.000,Lyon,9394.95,760.98
2019-12-24T00:00:00.000,HOWARD,25569.99,1765.89
2015-06-15T00:00:00.000,Audubon,3665.43,307.00
2014-04-22T00:00:00.000,Osceola,7788.46,627.87
2013-11-22T00:00:00.000,Washington,29118.07,1811.94
2013-04-29T00:00:00.000,Clay,17872.86,1521.80
2017-07-27T00:00:00.000,DUBUQUE,0.00,1.12
2018-05-14T00:00:00.000,WOODBURY,0.00,1.20
2013-04-03T00:00:00.000,Washington,23860.06,1754.30
2013-03-11T00:00:00.000,Howard,17633.92,1150.00
2019-08-09T00:00:00.000,Henry,4819.86,358.50
2018-09-04T00:00:00.000,SAC,9631.58,738.22
2014-09-09T00:00:00.000,Black Hawk,11403.59,863.88
2017-05-23T00:00:00.000,WOODBURY,2083.39,141.50
2018-12-14T00:00:00.000,CLARKE,10985.04,731.62
2016-02-15T00:00:00.000,Delaware,14577.33,1128.00
2017-10-25T00:00:00.000,Hardin,10182.18,915.00
2012-08-08T00:00:00.000,Hamilton,6039.90,552.92
2012-03-06T00:00:00.000,Franklin,9051.56,675.72
2012-04-23T00:00:00.000,Union,11340.08,956.35
2020-02-12T00:00:00.000,LINN,151771.97,8938.76
2013-02-21T00:00:00.000,Black Hawk,23667.60,1532.55
2019-07-09T00:00:00.000,GRUNDY,1548.42,132.60
2019-06-07T00:00:00.000,HUMBOLDT,35506.94,1979.80
2018-11-29T00:00:00.000,DALLAS,52746.00,2334.34
2019-05-23T00:00:00.000,LINN,202331.46,12840.43
2015-11-17T00:00:00.000,Benton,9255.58,835.52
2016-04-27T00:00:00.000,Warren,1205.52,99.25
2019-04-17T00:00:00.000,CHEROKEE,1542.96,109.00
2013-02-13T00:00:00.000,Lee,1492.60,112.72
2015-12-18T00:00:00.000,Black Hawk,98519.81,7219.31
2014-05-12T00:00:00.000,Wapello,3522.19,272.74
2017-03-01T00:00:00.000,Hardin,9667.50,853.50
2015-03-09T00:00:00.000,Audubon,1889.19,137.50
2019-09-18T00:00:00.000,KEOKUK,3496.61,240.50
2017-11-10T00:00:00.000,CLARKE,13635.66,851.37
2012-12-04T00:00:00.000,Emmet,12421.08,1064.25
2017-05-15T00:00:00.000,BUENA VIST,977.14,93.13
2015-08-11T00:00:00.000,Hardin,17196.14,1455.20
2015-09-17T00:00:00.000,Polk,371218.92,23676.51
2014-08-26T00:00:00.000,Butler,4042.53,394.95
2013-05-15T00:00:00.000,Louisa,6504.46,439.76
2014-02-05T00:00:00.000,Poweshiek,2626.17,223.79
2019-06-24T00:00:00.000,CARROLL,50324.88,3366.18
2017-01-11T00:00:00.000,WAYNE,951.38,87.25
2018-10-30T00:00:00.000,LYON,15720.62,1269.94
2013-04-29T00:00:00.000,Howard,19332.06,1576.10
2018-11-06T00:00:00.000,STORY,13042.68,193.50
2017-02-03T00:00:00.000,STORY,18009.10,1442.02
2014-03-04T00:00:00.000,Chickasaw,4561.46,487.95
2017-10-30T00:00:00.000,,24260.54,1737.00
2012-04-11T00:00:00.000,Monona,4782.06,393.41
2012-11-19T00:00:00.000,Grundy,809.24,64.87
2013-02-25T00:00:00.000,Delaware,14120.86,1298.62
2015-06-30T00:00:00.000,Dallas,19060.84,1251.50
2014-04-02T00:00:00.000,Mahaska,20246.03,1508.88
2015-08-24T00:00:00.000,Lee,62744.57,4180.29
2017-12-04T00:00:00.000,AUDUBON,3367.45,290.62
2014-02-13T00:00:00.000,Linn,117758.01,8545.50
2015-01-20T00:00:00.000,Madison,8768.52,628.26
2018-11-05T00:00:00.000,BUTLER,2053.72,162.50
2016-04-07T00:00:00.000,Jasper,2968.92,197.25
2019-07-03T00:00:00.000,CHEROKEE,1455.11,93.50
2017-10-20T00:00:00.000,KOSSUTH,25005.71,1831.91
2015-07-23T00:00:00.000,Linn,35117.03,2484.00
2013-04-22T00:00:00.000,Webster,5367.23,384.32
2019-07-15T00:00:00.000,GREENE,16275.78,1544.75
2012-06-06T00:00:00.000,Marion,34712.47,2456.23
2019-09-20T00:00:00.000,PAGE,35004.93,2454.16
2014-06-30T00:00:00.000,Montgomery,13974.75,1027.39
2019-08-06T00:00:00.000,DALLAS,31270.05,1721.98
2017-10-09T00:00:00.000,Plymouth,22729.55,1932.05
2016-06-14T00:00:00.000,Floyd,19057.40,1283.50
2019-09-18T00:00:00.000,Polk,48904.03,3886.19
2015-09-14T00:00:00.000,Cass,28678.22,2286.90
2017-09-27T00:00:00.000,Marion,2634.98,160.80
2016-12-23T00:00:00.000,ALLAMAKEE,21269.02,1694.12
2015-12-02T00:00:00.000,Warren,6968.77,861.15
2013-03-20T00:00:00.000,Lyon,8491.80,596.47
2013-03-12T00:00:00.000,Wapello,2288.27,139.47
2015-07-08T00:00:00.000,Crawford,2658.29,197.50
2015-09-30T00:00:00.000,Iowa,4964.46,448.75
2016-10-27T00:00:00.000,Cerro Gord,30146.01,2111.39
2013-06-10T00:00:00.000,Palo Alto,11410.22,929.18
2019-12-28T00:00:00.000,MONROE,12034.73,732.50
2014-02-12T00:00:00.000,Marion,27504.19,2294.84
2015-04-14T00:00:00.000,Montgomery,9423.91,719.09
2014-01-15T00:00:00.000,Ida,9539.04,757.44
2018-11-20T00:00:00.000,DUBUQUE,187940.93,12961.17
2016-09-26T00:00:00.000,JONES,10589.28,773.26
2017-02-06T00:00:00.000,MITCHELL,3991.93,341.06
2017-09-26T00:00:00.000,WEBSTER,3588.39,221.54
2017-09-27T00:00:00.000,WOODBURY,169248.90,11413.36
2018-02-15T00:00:00.000,MARSHALL,64894.18,4402.72
2015-01-29T00:00:00.000,Dallas,9361.19,629.57
2014-08-19T00:00:00.000,Dallas,27138.13,1985.76
2013-05-21T00:00:00.000,Hardin,7888.50,724.75
2012-12-12T00:00:00.000,Calhoun,3359.06,329.50
2016-04-07T00:00:00.000,Scott,77510.92,5263.09
2017-10-17T00:00:00.000,Polk,22255.70,1262.87
2014-09-11T00:00:00.000,Cerro Gordo,89602.68,6879.96
2017-06-14T00:00:00.000,HAMILTON,1188.91,94.00
2014-06-09T00:00:00.000,Delaware,16377.14,1135.24
2018-10-02T00:00:00.000,DALLAS,46594.17,2970.31
2016-02-09T00:00:00.000,Hardin,10206.63,926.25
2019-03-27T00:00:00.000,Iowa,2957.49,175.80
2017-09-11T00:00:00.000,PLYMOUTH,20812.46,1312.61
2012-11-27T00:00:00.000,Jones,23953.22,1824.37
2015-04-20T00:00:00.000,Guthrie,1723.95,143.87
2016-02-18T00:00:00.000,Black Hawk,156256.54,9751.67
2019-04-08T00:00:00.000,DALLAS,2901.60,182.25
2012-10-08T00:00:00.000,Hardin,14933.71,1078.85
2012-01-16T00:00:00.000,Dallas,9483.22,798.55
2013-08-27T00:00:00.000,Pocahontas,5865.26,469.66
2018-03-01T00:00:00.000,SCOTT,96775.93,6581.76
2013-01-09T00:00:00.000,Dallas,1444.14,118.50
2017-08-04T00:00:00.000,Polk,13202.78,817.36
2019-08-28T00:00:00.000,STORY,146175.20,9807.04
2016-08-26T00:00:00.000,Fayette,19174.49,1607.73
2016-08-29T00:00:00.000,GUTHRIE,4859.33,157.76
2016-10-25T00:00:00.000,BLACK HAWK,199150.10,12358.30
2015-10-12T00:00:00.000,Henry,21867.71,1399.21
2013-09-09T00:00:00.000,Hardin,14598.83,1198.88
2018-10-25T00:00:00.000,GREENE,13435.31,1062.85
2017-12-20T00:00:00.000,HUMBOLDT,19476.49,1427.25
2018-08-20T00:00:00.000,DUBUQUE,19033.83,1777.57
2019-03-28T00:00:00.000,KOSSUTH,871.44,69.00
2016-12-15T00:00:00.000,POWESHIEK,20678.19,1310.00
2017-06-09T00:00:00.000,FAYETTE,17191.75,1277.95
2017-03-24T00:00:00.000,PAGE,17639.16,1343.05
2019-10-07T00:00:00.000,CHEROKEE,14683.35,1070.67
2019-04-05T00:00:00.000,MARSHALL,1053.96,96.90
2018-11-19T00:00:00.000,SHELBY,19148.24,1234.69
2018-04-06T00:00:00.000,CLARKE,8025.92,594.00
2018-06-13T00:00:00.000,HUMBOLDT,18161.07,1220.70
2013-07-10T00:00:00.000,Woodbury,187987.17,13756.38
2016-04-04T00:00:00.000,Dubuque,1166.16,96.00
2017-07-24T00:00:00.000,DES MOINES,58204.25,3975.69
2014-06-11T00:00:00.000,Buena Vista,32314.32,2385.60
2018-11-12T00:00:00.000,AUDUBON,7306.37,562.15
2013-03-07T00:00:00.000,Benton,4896.52,305.61
2018-12-10T00:00:00.000,Adair,4306.48,281.38
2014-08-18T00:00:00.000,Hardin,21735.71,1745.33
2013-11-23T00:00:00.000,Linn,22602.03,1555.76
2016-10-31T00:00:00.000,JOHNSON,74032.43,5274.31
2016-10-24T00:00:00.000,POTTAWATTA,101910.81,6513.25
2019-07-26T00:00:00.000,SCOTT,351369.75,21299.71
2018-05-16T00:00:00.000,WAYNE,2543.93,210.42
2012-12-28T00:00:00.000,Calhoun,2785.58,254.46
2015-10-21T00:00:00.000,Bremer,7298.86,635.10
2018-04-27T00:00:00.000,HAMILTON,18249.90,1354.45
2019-03-04T00:00:00.000,HARDIN,17310.21,1251.60
2017-11-06T00:00:00.000,Pottawatta,3952.62,207.00
2013-05-06T00:00:00.000,Hardin,8823.68,750.25
2016-08-29T00:00:00.000,STORY,4742.20,65.50
2019-04-30T00:00:00.000,STORY,9372.28,703.96
2014-01-27T00:00:00.000,Lee,65195.07,4674.53
2019-09-24T00:00:00.000,PLYMOUTH,23004.78,1814.47
2019-11-21T00:00:00.000,KOSSUTH,1155.96,40.50
2018-05-02T00:00:00.000,MONROE,5768.62,461.00
2015-05-13T00:00:00.000,Mahaska,16335.36,1429.78
2016-05-27T00:00:00.000,Clayton,5736.24,428.50
2013-11-11T00:00:00.000,Louisa,2392.27,190.60
2018-07-13T00:00:00.000,CARROLL,4383.48,92.25
2019-07-23T00:00:00.000,POLK,70276.46,4233.13
2012-08-13T00:00:00.000,Carroll,804.78,62.25
2016-02-15T00:00:00.000,Poweshiek,2365.95,156.00
2019-05-17T00:00:00.000,POCAHONTAS,6743.61,568.29
2015-12-22T00:00:00.000,Winnebago,12078.80,890.94
2018-09-26T00:00:00.000,LUCAS,7847.34,545.75
2015-09-15T00:00:00.000,Pocahontas,5315.77,482.12
2014-04-08T00:00:00.000,,1425.12,141.25
2015-06-10T00:00:00.000,Kossuth,40406.70,3103.02
2014-06-16T00:00:00.000,Jefferson,10279.92,816.96
2019-02-15T00:00:00.000,Fayette,1339.44,70.50
2018-09-21T00:00:00.000,TAYLOR,2933.49,158.10
2019-11-07T00:00:00.000,LINN,178597.89,10943.79
2020-01-06T00:00:00.000,WORTH,5572.54,463.18
2015-08-17T00:00:00.000,Washington,27272.38,1625.46
2015-04-21T00:00:00.000,Taylor,968.83,88.80
2016-03-22T00:00:00.000,Greene,1210.22,69.00
2019-01-23T00:00:00.000,JOHNSON,38895.14,2749.00
2012-05-31T00:00:00.000,Jasper,33978.40,2653.29
2013-11-20T00:00:00.000,Allamakee,13631.18,1006.12
2017-03-03T00:00:00.000,BREMER,5811.52,466.75
2019-06-03T00:00:00.000,DUBUQUE,76191.99,5312.03
2012-09-10T00:00:00.000,Butler,4884.02,407.62
2014-02-18T00:00:00.000,Jasper,15162.78,1223.46
2016-11-10T00:00:00.000,MAHASKA,371.16,19.50
2015-01-08T00:00:00.000,Dallas,5120.76,363.15
2018-01-11T00:00:00.000,LYON,17.25,0.75
2015-03-17T00:00:00.000,Clay,17203.20,1446.12
2014-12-22T00:00:00.000,Mahaska,17461.89,1333.47
2013-10-08T00:00:00.000,Wright,10084.21,837.47
2017-07-19T00:00:00.000,CEDAR,5174.46,390.26
2016-11-07T00:00:00.000,HARDIN,11872.85,781.87
2017-06-02T00:00:00.000,Clayton,2663.62,192.53
2013-04-02T00:00:00.000,Franklin,6227.95,566.61
2019-10-28T00:00:00.000,BUENA VIST,41381.78,2822.75
2012-07-09T00:00:00.000,Winnebago,14121.82,1211.47
2015-12-30T00:00:00.000,Winnebago,3965.23,287.10
2012-02-14T00:00:00.000,Marshall,1820.17,145.50
2018-01-09T00:00:00.000,Wapello,2286.48,152.89
2018-02-13T00:00:00.000,Scott,16981.68,469.50
2017-11-03T00:00:00.000,FAYETTE,16961.63,1298.00
2012-02-15T00:00:00.000,Kossuth,26357.48,2429.34
2014-12-10T00:00:00.000,Black Hawk,41608.70,2937.32
2019-11-13T00:00:00.000,EMMET,6378.88,489.55
2012-10-01T00:00:00.000,Decatur,1110.35,74.05
2013-10-22T00:00:00.000,Cherokee,12451.10,1028.95
2013-03-11T00:00:00.000,Story,68917.44,4286.26
2018-03-29T00:00:00.000,CRAWFORD,19406.27,1128.05
2012-07-25T00:00:00.000,Polk,244694.33,19250.95
2017-10-09T00:00:00.000,DELAWARE,11411.24,806.57
2016-07-08T00:00:00.000,Warren,4848.24,282.00
2019-07-29T00:00:00.000,CHEROKEE,11776.07,987.30
2018-08-28T00:00:00.000,OSCEOLA,5829.18,456.87
2014-10-14T00:00:00.000,Grundy,1224.84,97.50
2014-01-15T00:00:00.000,Woodbury,143094.38,10629.45
2018-02-13T00:00:00.000,OBRIEN,39029.73,3670.00
2019-11-06T00:00:00.000,MUSCATINE,3698.54,207.16
2015-01-15T00:00:00.000,Jasper,14961.20,1155.18
2017-11-28T00:00:00.000,Polk,41986.94,2331.78
2015-08-25T00:00:00.000,Pottawattamie,190202.79,13556.44
2012-10-19T00:00:00.000,Delaware,14952.48,1492.50
2017-10-26T00:00:00.000,Pottawatta,0.00,0.75
2012-02-21T00:00:00.000,Montgomery,11803.05,927.18
2016-01-20T00:00:00.000,Sac,8515.69,736.02
2019-08-06T00:00:00.000,TAMA,12134.68,936.81
2016-02-10T00:00:00.000,Wapello,41431.33,2991.79
2013-04-29T00:00:00.000,Story,78045.73,6013.55
2012-12-10T00:00:00.000,Hardin,24057.79,1599.40
2012-10-04T00:00:00.000,Jasper,26366.19,2011.99
2019-02-27T00:00:00.000,Hardin,8321.82,664.50
2015-01-16T00:00:00.000,Butler,953.43,102.75
2018-11-19T00:00:00.000,HARRISON,14319.93,976.01
2017-11-13T00:00:00.000,JONES,19974.88,1449.34
2013-12-27T00:00:00.000,Adair,9737.24,680.49
2013-11-27T00:00:00.000,Polk,38096.67,2117.65
2016-09-14T00:00:00.000,EMMET,3909.04,343.50
2019-03-11T00:00:00.000,JACKSON,17236.98,1155.75
2016-02-03T00:00:00.000,Calhoun,8304.60,665.69
2017-09-21T00:00:00.000,BOONE,2197.90,164.50
2013-08-12T00:00:00.000,Des Moines,60497.07,4654.32
2016-01-26T00:00:00.000,Butler,1316.87,138.62
2013-12-16T00:00:00.000,Webster,1214.16,115.75
2015-10-19T00:00:00.000,Des Moines,75161.79,5085.01
2013-05-22T00:00:00.000,Sioux,1462.01,144.50
2013-09-18T00:00:00.000,Hamilton,1770.63,165.49
2013-12-09T00:00:00.000,Buchanan,19337.46,1382.35
2015-03-26T00:00:00.000,Linn,32114.93,2396.86
2012-06-06T00:00:00.000,Palo Alto,14983.38,1180.87
2013-10-23T00:00:00.000,Scott,312628.08,19874.33
2019-10-21T00:00:00.000,BENTON,15996.96,1093.34
2017-04-27T00:00:00.000,APPANOOSE,5020.14,413.15
2017-06-28T00:00:00.000,APPANOOSE,27810.58,1857.60
2016-12-26T00:00:00.000,POWESHIEK,6399.01,443.00
2017-03-02T00:00:00.000,JASPER,29788.96,2267.24
2019-08-26T00:00:00.000,FRANKLIN,15704.03,1189.96
2012-10-04T00:00:00.000,Scott,218431.78,16117.35
2012-01-09T00:00:00.000,Wright,2710.15,215.25
2016-04-04T00:00:00.000,Story,2127.36,153.60
2018-11-29T00:00:00.000,CERRO GORD,141889.63,8895.22
2017-07-25T00:00:00.000,MONONA,4186.34,291.20
2012-09-05T00:00:00.000,Jones,223.38,34.50
2015-01-15T00:00:00.000,Scott,64564.05,4795.44
2017-08-16T00:00:00.000,MAHASKA,22512.98,1695.37
2018-12-18T00:00:00.000,BOONE,34220.83,2199.55
2016-01-06T00:00:00.000,Story,92613.36,5923.46
2016-04-26T00:00:00.000,Floyd,27992.61,2006.59
2017-05-24T00:00:00.000,Dickinson,6493.08,346.21
2013-03-13T00:00:00.000,Harrison,7542.68,600.34
2012-02-29T00:00:00.000,Linn,113939.44,8944.94
2016-03-15T00:00:00.000,Chickasaw,4980.96,451.00
2015-06-23T00:00:00.000,Adams,1976.37,183.36
2013-08-07T00:00:00.000,Adair,1948.78,157.50
2014-07-31T00:00:00.000,Clinton,53703.78,4304.67
2014-07-01T00:00:00.000,Fayette,14208.13,1241.70
2015-05-21T00:00:00.000,Wapello,209.76,9.00
2013-07-10T00:00:00.000,Ida,7735.18,673.15
2015-05-28T00:00:00.000,Boone,6830.20,580.40
2017-01-12T00:00:00.000,JASPER,29357.58,2339.36
2019-10-04T00:00:00.000,ADAIR,8814.90,511.11
2013-03-20T00:00:00.000,Henry,22483.25,1809.50
2017-09-26T00:00:00.000,WARREN,46522.51,4048.70
2015-03-09T00:00:00.000,Van Buren,6797.16,516.84
2012-04-16T00:00:00.000,Fayette,6067.80,503.99
2019-03-13T00:00:00.000,POLK,108271.00,6522.70
2017-09-01T00:00:00.000,Black Hawk,16945.10,971.47
2015-05-12T00:00:00.000,Clay,40746.85,3586.71
2017-06-05T00:00:00.000,ADAIR,4115.50,265.25
2012-08-28T00:00:00.000,Adair,4163.53,388.32
2012-10-15T00:00:00.000,Hamilton,4951.76,381.31
2017-06-28T00:00:00.000,Linn,1459.85,102.95
2015-03-04T00:00:00.000,Monona,9047.06,676.73
2016-04-20T00:00:00.000,Mahaska,13570.02,1116.19
2019-07-24T00:00:00.000,CHEROKEE,3333.91,210.75
2015-07-08T00:00:00.000,Webster,4600.50,314.00
2012-05-31T00:00:00.000,Scott,187500.11,13605.06
